L 609254(set 18 of 32),4 hit 
L 609258(set 18 of 32),4 hit 
L 60925c(set 18 of 32),4 hit 
S 649fc0(set 30 of 32),4 miss eviction 
S 64a0b4(set 5 of 32),4 miss eviction 
S 64a1a8(set 13 of 32),4 miss eviction 
S 64a29c(set 20 of 32),4 miss eviction 
S 64a390(set 28 of 32),4 miss eviction 
S 64a484(set 4 of 32),4 miss eviction 
S 64a578(set 11 of 32),4 miss eviction 
S 64a66c(set 19 of 32),4 miss eviction 
L 60934c(set 26 of 32),4 miss eviction 
L 609350(set 26 of 32),4 hit 
L 609354(set 26 of 32),4 hit 
L 609358(set 26 of 32),4 hit 
L 60935c(set 26 of 32),4 hit 
L 609360(set 27 of 32),4 miss eviction 
L 609364(set 27 of 32),4 hit 
L 609368(set 27 of 32),4 hit 
S 649fc4(set 30 of 32),4 hit 
S 64a0b8(set 5 of 32),4 hit 
S 64a1ac(set 13 of 32),4 hit 
S 64a2a0(set 21 of 32),4 miss eviction 
S 64a394(set 28 of 32),4 hit 
S 64a488(set 4 of 32),4 hit 
S 64a57c(set 11 of 32),4 hit 
S 64a670(set 19 of 32),4 hit 
L 609458(set 2 of 32),4 hit 
L 60945c(set 2 of 32),4 hit 
L 609460(set 3 of 32),4 miss eviction 
L 609464(set 3 of 32),4 hit 
L 609468(set 3 of 32),4 hit 
L 60946c(set 3 of 32),4 hit 
L 609470(set 3 of 32),4 hit 
L 609474(set 3 of 32),4 hit 
S 649fc8(set 30 of 32),4 hit 
S 64a0bc(set 5 of 32),4 hit 
S 64a1b0(set 13 of 32),4 hit 
S 64a2a4(set 21 of 32),4 hit 
S 64a398(set 28 of 32),4 hit 
S 64a48c(set 4 of 32),4 hit 
S 64a580(set 12 of 32),4 miss eviction 
S 64a674(set 19 of 32),4 hit 
L 609564(set 11 of 32),4 miss eviction 
L 609568(set 11 of 32),4 hit 
L 60956c(set 11 of 32),4 hit 
L 609570(set 11 of 32),4 hit 
L 609574(set 11 of 32),4 hit 
L 609578(set 11 of 32),4 hit 
L 60957c(set 11 of 32),4 hit 
L 609580(set 12 of 32),4 miss eviction 
S 649fcc(set 30 of 32),4 hit 
S 64a0c0(set 6 of 32),4 miss eviction 
S 64a1b4(set 13 of 32),4 hit 
S 64a2a8(set 21 of 32),4 hit 
S 64a39c(set 28 of 32),4 hit 
S 64a490(set 4 of 32),4 hit 
S 64a584(set 12 of 32),4 miss eviction 
S 64a678(set 19 of 32),4 hit 
L 609670(set 19 of 32),4 miss eviction 
L 609674(set 19 of 32),4 hit 
L 609678(set 19 of 32),4 hit 
L 60967c(set 19 of 32),4 hit 
L 609680(set 20 of 32),4 miss eviction 
L 609684(set 20 of 32),4 hit 
L 609688(set 20 of 32),4 hit 
L 60968c(set 20 of 32),4 hit 
S 649fd0(set 30 of 32),4 hit 
S 64a0c4(set 6 of 32),4 hit 
S 64a1b8(set 13 of 32),4 hit 
S 64a2ac(set 21 of 32),4 hit 
S 64a3a0(set 29 of 32),4 miss eviction 
S 64a494(set 4 of 32),4 hit 
S 64a588(set 12 of 32),4 hit 
S 64a67c(set 19 of 32),4 miss eviction 
L 60977c(set 27 of 32),4 miss eviction 
L 609780(set 28 of 32),4 miss eviction 
L 609784(set 28 of 32),4 hit 
L 609788(set 28 of 32),4 hit 
L 60978c(set 28 of 32),4 hit 
L 609790(set 28 of 32),4 hit 
L 609794(set 28 of 32),4 hit 
L 609798(set 28 of 32),4 hit 
S 649fd4(set 30 of 32),4 hit 
S 64a0c8(set 6 of 32),4 hit 
S 64a1bc(set 13 of 32),4 hit 
S 64a2b0(set 21 of 32),4 hit 
S 64a3a4(set 29 of 32),4 hit 
S 64a498(set 4 of 32),4 hit 
S 64a58c(set 12 of 32),4 hit 
S 64a680(set 20 of 32),4 miss eviction 
L 609888(set 4 of 32),4 miss eviction 
L 60988c(set 4 of 32),4 hit 
L 609890(set 4 of 32),4 hit 
L 609894(set 4 of 32),4 hit 
L 609898(set 4 of 32),4 hit 
L 60989c(set 4 of 32),4 hit 
L 6098a0(set 5 of 32),4 miss eviction 
L 6098a4(set 5 of 32),4 hit 
S 649fd8(set 30 of 32),4 hit 
S 64a0cc(set 6 of 32),4 hit 
S 64a1c0(set 14 of 32),4 miss eviction 
S 64a2b4(set 21 of 32),4 hit 
S 64a3a8(set 29 of 32),4 hit 
S 64a49c(set 4 of 32),4 miss eviction 
S 64a590(set 12 of 32),4 hit 
S 64a684(set 20 of 32),4 hit 
L 609994(set 12 of 32),4 miss eviction 
L 609998(set 12 of 32),4 hit 
L 60999c(set 12 of 32),4 hit 
L 6099a0(set 13 of 32),4 miss eviction 
L 6099a4(set 13 of 32),4 hit 
L 6099a8(set 13 of 32),4 hit 
L 6099ac(set 13 of 32),4 hit 
L 6099b0(set 13 of 32),4 hit 
S 649fdc(set 30 of 32),4 hit 
S 64a0d0(set 6 of 32),4 hit 
S 64a1c4(set 14 of 32),4 hit 
S 64a2b8(set 21 of 32),4 hit 
S 64a3ac(set 29 of 32),4 hit 
S 64a4a0(set 5 of 32),4 miss eviction 
S 64a594(set 12 of 32),4 miss eviction 
S 64a688(set 20 of 32),4 hit 
L 609260(set 19 of 32),4 miss eviction 
L 609264(set 19 of 32),4 hit 
L 609268(set 19 of 32),4 hit 
L 60926c(set 19 of 32),4 hit 
L 609270(set 19 of 32),4 hit 
L 609274(set 19 of 32),4 hit 
L 609278(set 19 of 32),4 hit 
L 60927c(set 19 of 32),4 hit 
S 64a760(set 27 of 32),4 miss eviction 
S 64a854(set 2 of 32),4 miss eviction 
S 64a948(set 10 of 32),4 miss eviction 
S 64aa3c(set 17 of 32),4 miss eviction 
S 64ab30(set 25 of 32),4 miss eviction 
S 64ac24(set 1 of 32),4 miss eviction 
S 64ad18(set 8 of 32),4 miss eviction 
S 64ae0c(set 16 of 32),4 miss eviction 
L 60936c(set 27 of 32),4 miss eviction 
L 609370(set 27 of 32),4 hit 
L 609374(set 27 of 32),4 hit 
L 609378(set 27 of 32),4 hit 
L 60937c(set 27 of 32),4 hit 
L 609380(set 28 of 32),4 miss eviction 
L 609384(set 28 of 32),4 hit 
L 609388(set 28 of 32),4 hit 
S 64a764(set 27 of 32),4 miss eviction 
S 64a858(set 2 of 32),4 hit 
S 64a94c(set 10 of 32),4 hit 
S 64aa40(set 18 of 32),4 miss eviction 
S 64ab34(set 25 of 32),4 hit 
S 64ac28(set 1 of 32),4 hit 
S 64ad1c(set 8 of 32),4 hit 
S 64ae10(set 16 of 32),4 hit 
L 609478(set 3 of 32),4 hit 
L 60947c(set 3 of 32),4 hit 
L 609480(set 4 of 32),4 miss eviction 
L 609484(set 4 of 32),4 hit 
L 609488(set 4 of 32),4 hit 
L 60948c(set 4 of 32),4 hit 
L 609490(set 4 of 32),4 hit 
L 609494(set 4 of 32),4 hit 
S 64a768(set 27 of 32),4 hit 
S 64a85c(set 2 of 32),4 hit 
S 64a950(set 10 of 32),4 hit 
S 64aa44(set 18 of 32),4 hit 
S 64ab38(set 25 of 32),4 hit 
S 64ac2c(set 1 of 32),4 hit 
S 64ad20(set 9 of 32),4 miss eviction 
S 64ae14(set 16 of 32),4 hit 
L 609584(set 12 of 32),4 miss eviction 
L 609588(set 12 of 32),4 hit 
L 60958c(set 12 of 32),4 hit 
L 609590(set 12 of 32),4 hit 
L 609594(set 12 of 32),4 hit 
L 609598(set 12 of 32),4 hit 
L 60959c(set 12 of 32),4 hit 
L 6095a0(set 13 of 32),4 miss eviction 
S 64a76c(set 27 of 32),4 hit 
S 64a860(set 3 of 32),4 miss eviction 
S 64a954(set 10 of 32),4 hit 
S 64aa48(set 18 of 32),4 hit 
S 64ab3c(set 25 of 32),4 hit 
S 64ac30(set 1 of 32),4 hit 
S 64ad24(set 9 of 32),4 hit 
S 64ae18(set 16 of 32),4 hit 
L 609690(set 20 of 32),4 miss eviction 
L 609694(set 20 of 32),4 hit 
L 609698(set 20 of 32),4 hit 
L 60969c(set 20 of 32),4 hit 
L 6096a0(set 21 of 32),4 miss eviction 
L 6096a4(set 21 of 32),4 hit 
L 6096a8(set 21 of 32),4 hit 
L 6096ac(set 21 of 32),4 hit 
S 64a770(set 27 of 32),4 hit 
S 64a864(set 3 of 32),4 hit 
S 64a958(set 10 of 32),4 hit 
S 64aa4c(set 18 of 32),4 hit 
S 64ab40(set 26 of 32),4 miss eviction 
S 64ac34(set 1 of 32),4 hit 
S 64ad28(set 9 of 32),4 hit 
S 64ae1c(set 16 of 32),4 hit 
L 60979c(set 28 of 32),4 miss eviction 
L 6097a0(set 29 of 32),4 miss eviction 
L 6097a4(set 29 of 32),4 hit 
L 6097a8(set 29 of 32),4 hit 
L 6097ac(set 29 of 32),4 hit 
L 6097b0(set 29 of 32),4 hit 
L 6097b4(set 29 of 32),4 hit 
L 6097b8(set 29 of 32),4 hit 
S 64a774(set 27 of 32),4 hit 
S 64a868(set 3 of 32),4 hit 
S 64a95c(set 10 of 32),4 hit 
S 64aa50(set 18 of 32),4 hit 
S 64ab44(set 26 of 32),4 hit 
S 64ac38(set 1 of 32),4 hit 
S 64ad2c(set 9 of 32),4 hit 
S 64ae20(set 17 of 32),4 miss eviction 
L 6098a8(set 5 of 32),4 miss eviction 
L 6098ac(set 5 of 32),4 hit 
L 6098b0(set 5 of 32),4 hit 
L 6098b4(set 5 of 32),4 hit 
L 6098b8(set 5 of 32),4 hit 
L 6098bc(set 5 of 32),4 hit 
L 6098c0(set 6 of 32),4 miss eviction 
L 6098c4(set 6 of 32),4 hit 
S 64a778(set 27 of 32),4 hit 
S 64a86c(set 3 of 32),4 hit 
S 64a960(set 11 of 32),4 miss eviction 
S 64aa54(set 18 of 32),4 hit 
S 64ab48(set 26 of 32),4 hit 
S 64ac3c(set 1 of 32),4 hit 
S 64ad30(set 9 of 32),4 hit 
S 64ae24(set 17 of 32),4 hit 
L 6099b4(set 13 of 32),4 miss eviction 
L 6099b8(set 13 of 32),4 hit 
L 6099bc(set 13 of 32),4 hit 
L 6099c0(set 14 of 32),4 miss eviction 
L 6099c4(set 14 of 32),4 hit 
L 6099c8(set 14 of 32),4 hit 
L 6099cc(set 14 of 32),4 hit 
L 6099d0(set 14 of 32),4 hit 
S 64a77c(set 27 of 32),4 hit 
S 64a870(set 3 of 32),4 hit 
S 64a964(set 11 of 32),4 hit 
S 64aa58(set 18 of 32),4 hit 
S 64ab4c(set 26 of 32),4 hit 
S 64ac40(set 2 of 32),4 miss eviction 
S 64ad34(set 9 of 32),4 hit 
S 64ae28(set 17 of 32),4 hit 
L 609280(set 20 of 32),4 miss eviction 
L 609284(set 20 of 32),4 hit 
L 609288(set 20 of 32),4 hit 
L 60928c(set 20 of 32),4 hit 
L 609290(set 20 of 32),4 hit 
L 609294(set 20 of 32),4 hit 
L 609298(set 20 of 32),4 hit 
L 60929c(set 20 of 32),4 hit 
S 64af00(set 24 of 32),4 miss eviction 
S 64aff4(set 31 of 32),4 miss eviction 
S 64b0e8(set 7 of 32),4 miss eviction 
S 64b1dc(set 14 of 32),4 miss eviction 
S 64b2d0(set 22 of 32),4 miss eviction 
S 64b3c4(set 30 of 32),4 miss eviction 
S 64b4b8(set 5 of 32),4 miss eviction 
S 64b5ac(set 13 of 32),4 miss eviction 
L 60938c(set 28 of 32),4 miss eviction 
L 609390(set 28 of 32),4 hit 
L 609394(set 28 of 32),4 hit 
L 609398(set 28 of 32),4 hit 
L 60939c(set 28 of 32),4 hit 
L 6093a0(set 29 of 32),4 miss eviction 
L 6093a4(set 29 of 32),4 hit 
L 6093a8(set 29 of 32),4 hit 
S 64af04(set 24 of 32),4 hit 
S 64aff8(set 31 of 32),4 hit 
S 64b0ec(set 7 of 32),4 hit 
S 64b1e0(set 15 of 32),4 miss eviction 
S 64b2d4(set 22 of 32),4 hit 
S 64b3c8(set 30 of 32),4 hit 
S 64b4bc(set 5 of 32),4 hit 
S 64b5b0(set 13 of 32),4 hit 
L 609498(set 4 of 32),4 hit 
L 60949c(set 4 of 32),4 hit 
L 6094a0(set 5 of 32),4 miss eviction 
L 6094a4(set 5 of 32),4 hit 
L 6094a8(set 5 of 32),4 hit 
L 6094ac(set 5 of 32),4 hit 
L 6094b0(set 5 of 32),4 hit 
L 6094b4(set 5 of 32),4 hit 
S 64af08(set 24 of 32),4 hit 
S 64affc(set 31 of 32),4 hit 
S 64b0f0(set 7 of 32),4 hit 
S 64b1e4(set 15 of 32),4 hit 
S 64b2d8(set 22 of 32),4 hit 
S 64b3cc(set 30 of 32),4 hit 
S 64b4c0(set 6 of 32),4 miss eviction 
S 64b5b4(set 13 of 32),4 hit 
L 6095a4(set 13 of 32),4 miss eviction 
L 6095a8(set 13 of 32),4 hit 
L 6095ac(set 13 of 32),4 hit 
L 6095b0(set 13 of 32),4 hit 
L 6095b4(set 13 of 32),4 hit 
L 6095b8(set 13 of 32),4 hit 
L 6095bc(set 13 of 32),4 hit 
L 6095c0(set 14 of 32),4 miss eviction 
S 64af0c(set 24 of 32),4 hit 
S 64b000(set 0 of 32),4 miss eviction 
S 64b0f4(set 7 of 32),4 hit 
S 64b1e8(set 15 of 32),4 hit 
S 64b2dc(set 22 of 32),4 hit 
S 64b3d0(set 30 of 32),4 hit 
S 64b4c4(set 6 of 32),4 hit 
S 64b5b8(set 13 of 32),4 miss eviction 
L 6096b0(set 21 of 32),4 hit 
L 6096b4(set 21 of 32),4 hit 
L 6096b8(set 21 of 32),4 hit 
L 6096bc(set 21 of 32),4 hit 
L 6096c0(set 22 of 32),4 miss eviction 
L 6096c4(set 22 of 32),4 hit 
L 6096c8(set 22 of 32),4 hit 
L 6096cc(set 22 of 32),4 hit 
S 64af10(set 24 of 32),4 hit 
S 64b004(set 0 of 32),4 hit 
S 64b0f8(set 7 of 32),4 hit 
S 64b1ec(set 15 of 32),4 hit 
S 64b2e0(set 23 of 32),4 miss eviction 
S 64b3d4(set 30 of 32),4 hit 
S 64b4c8(set 6 of 32),4 hit 
S 64b5bc(set 13 of 32),4 hit 
L 6097bc(set 29 of 32),4 miss eviction 
L 6097c0(set 30 of 32),4 miss eviction 
L 6097c4(set 30 of 32),4 hit 
L 6097c8(set 30 of 32),4 hit 
L 6097cc(set 30 of 32),4 hit 
L 6097d0(set 30 of 32),4 hit 
L 6097d4(set 30 of 32),4 hit 
L 6097d8(set 30 of 32),4 hit 
S 64af14(set 24 of 32),4 hit 
S 64b008(set 0 of 32),4 hit 
S 64b0fc(set 7 of 32),4 hit 
S 64b1f0(set 15 of 32),4 hit 
S 64b2e4(set 23 of 32),4 hit 
S 64b3d8(set 30 of 32),4 miss eviction 
S 64b4cc(set 6 of 32),4 hit 
S 64b5c0(set 14 of 32),4 miss eviction 
L 6098c8(set 6 of 32),4 miss eviction 
L 6098cc(set 6 of 32),4 hit 
L 6098d0(set 6 of 32),4 hit 
L 6098d4(set 6 of 32),4 hit 
L 6098d8(set 6 of 32),4 hit 
L 6098dc(set 6 of 32),4 hit 
L 6098e0(set 7 of 32),4 miss eviction 
L 6098e4(set 7 of 32),4 hit 
S 64af18(set 24 of 32),4 hit 
S 64b00c(set 0 of 32),4 hit 
S 64b100(set 8 of 32),4 miss eviction 
S 64b1f4(set 15 of 32),4 hit 
S 64b2e8(set 23 of 32),4 hit 
S 64b3dc(set 30 of 32),4 hit 
S 64b4d0(set 6 of 32),4 miss eviction 
S 64b5c4(set 14 of 32),4 hit 
L 6099d4(set 14 of 32),4 miss eviction 
L 6099d8(set 14 of 32),4 hit 
L 6099dc(set 14 of 32),4 hit 
L 6099e0(set 15 of 32),4 miss eviction 
L 6099e4(set 15 of 32),4 hit 
L 6099e8(set 15 of 32),4 hit 
L 6099ec(set 15 of 32),4 hit 
L 6099f0(set 15 of 32),4 hit 
S 64af1c(set 24 of 32),4 hit 
S 64b010(set 0 of 32),4 hit 
S 64b104(set 8 of 32),4 hit 
S 64b1f8(set 15 of 32),4 miss eviction 
S 64b2ec(set 23 of 32),4 hit 
S 64b3e0(set 31 of 32),4 miss eviction 
S 64b4d4(set 6 of 32),4 hit 
S 64b5c8(set 14 of 32),4 miss eviction 
L 6092a0(set 21 of 32),4 miss eviction 
L 6092a4(set 21 of 32),4 hit 
L 6092a8(set 21 of 32),4 hit 
L 6092ac(set 21 of 32),4 hit 
L 6092b0(set 21 of 32),4 hit 
L 6092b4(set 21 of 32),4 hit 
L 6092b8(set 21 of 32),4 hit 
L 6092bc(set 21 of 32),4 hit 
S 64b6a0(set 21 of 32),4 miss eviction 
S 64b794(set 28 of 32),4 miss eviction 
S 64b888(set 4 of 32),4 miss eviction 
S 64b97c(set 11 of 32),4 miss eviction 
S 64ba70(set 19 of 32),4 miss eviction 
S 64bb64(set 27 of 32),4 miss eviction 
S 64bc58(set 2 of 32),4 miss eviction 
S 64bd4c(set 10 of 32),4 miss eviction 
L 6093ac(set 29 of 32),4 miss eviction 
L 6093b0(set 29 of 32),4 hit 
L 6093b4(set 29 of 32),4 hit 
L 6093b8(set 29 of 32),4 hit 
L 6093bc(set 29 of 32),4 hit 
L 6093c0(set 30 of 32),4 miss eviction 
L 6093c4(set 30 of 32),4 hit 
L 6093c8(set 30 of 32),4 hit 
S 64b6a4(set 21 of 32),4 hit 
S 64b798(set 28 of 32),4 hit 
S 64b88c(set 4 of 32),4 hit 
S 64b980(set 12 of 32),4 miss eviction 
S 64ba74(set 19 of 32),4 hit 
S 64bb68(set 27 of 32),4 hit 
S 64bc5c(set 2 of 32),4 hit 
S 64bd50(set 10 of 32),4 hit 
L 6094b8(set 5 of 32),4 hit 
L 6094bc(set 5 of 32),4 hit 
L 6094c0(set 6 of 32),4 miss eviction 
L 6094c4(set 6 of 32),4 hit 
L 6094c8(set 6 of 32),4 hit 
L 6094cc(set 6 of 32),4 hit 
L 6094d0(set 6 of 32),4 hit 
L 6094d4(set 6 of 32),4 hit 
S 64b6a8(set 21 of 32),4 hit 
S 64b79c(set 28 of 32),4 hit 
S 64b890(set 4 of 32),4 hit 
S 64b984(set 12 of 32),4 hit 
S 64ba78(set 19 of 32),4 hit 
S 64bb6c(set 27 of 32),4 hit 
S 64bc60(set 3 of 32),4 miss eviction 
S 64bd54(set 10 of 32),4 hit 
L 6095c4(set 14 of 32),4 miss eviction 
L 6095c8(set 14 of 32),4 hit 
L 6095cc(set 14 of 32),4 hit 
L 6095d0(set 14 of 32),4 hit 
L 6095d4(set 14 of 32),4 hit 
L 6095d8(set 14 of 32),4 hit 
L 6095dc(set 14 of 32),4 hit 
L 6095e0(set 15 of 32),4 miss eviction 
S 64b6ac(set 21 of 32),4 hit 
S 64b7a0(set 29 of 32),4 miss eviction 
S 64b894(set 4 of 32),4 hit 
S 64b988(set 12 of 32),4 hit 
S 64ba7c(set 19 of 32),4 hit 
S 64bb70(set 27 of 32),4 hit 
S 64bc64(set 3 of 32),4 hit 
S 64bd58(set 10 of 32),4 hit 
L 6096d0(set 22 of 32),4 hit 
L 6096d4(set 22 of 32),4 hit 
L 6096d8(set 22 of 32),4 hit 
L 6096dc(set 22 of 32),4 hit 
L 6096e0(set 23 of 32),4 miss eviction 
L 6096e4(set 23 of 32),4 hit 
L 6096e8(set 23 of 32),4 hit 
L 6096ec(set 23 of 32),4 hit 
S 64b6b0(set 21 of 32),4 hit 
S 64b7a4(set 29 of 32),4 hit 
S 64b898(set 4 of 32),4 hit 
S 64b98c(set 12 of 32),4 hit 
S 64ba80(set 20 of 32),4 miss eviction 
S 64bb74(set 27 of 32),4 hit 
S 64bc68(set 3 of 32),4 hit 
S 64bd5c(set 10 of 32),4 hit 
L 6097dc(set 30 of 32),4 miss eviction 
L 6097e0(set 31 of 32),4 miss eviction 
L 6097e4(set 31 of 32),4 hit 
L 6097e8(set 31 of 32),4 hit 
L 6097ec(set 31 of 32),4 hit 
L 6097f0(set 31 of 32),4 hit 
L 6097f4(set 31 of 32),4 hit 
L 6097f8(set 31 of 32),4 hit 
S 64b6b4(set 21 of 32),4 hit 
S 64b7a8(set 29 of 32),4 hit 
S 64b89c(set 4 of 32),4 hit 
S 64b990(set 12 of 32),4 hit 
S 64ba84(set 20 of 32),4 hit 
S 64bb78(set 27 of 32),4 hit 
S 64bc6c(set 3 of 32),4 hit 
S 64bd60(set 11 of 32),4 miss eviction 
L 6098e8(set 7 of 32),4 hit 
L 6098ec(set 7 of 32),4 hit 
L 6098f0(set 7 of 32),4 hit 
L 6098f4(set 7 of 32),4 hit 
L 6098f8(set 7 of 32),4 hit 
L 6098fc(set 7 of 32),4 hit 
L 609900(set 8 of 32),4 miss eviction 
L 609904(set 8 of 32),4 hit 
S 64b6b8(set 21 of 32),4 hit 
S 64b7ac(set 29 of 32),4 hit 
S 64b8a0(set 5 of 32),4 miss eviction 
S 64b994(set 12 of 32),4 hit 
S 64ba88(set 20 of 32),4 hit 
S 64bb7c(set 27 of 32),4 hit 
S 64bc70(set 3 of 32),4 hit 
S 64bd64(set 11 of 32),4 hit 
L 6099f4(set 15 of 32),4 miss eviction 
L 6099f8(set 15 of 32),4 hit 
L 6099fc(set 15 of 32),4 hit 
L 609a00(set 16 of 32),4 miss eviction 
L 609a04(set 16 of 32),4 hit 
L 609a08(set 16 of 32),4 hit 
L 609a0c(set 16 of 32),4 hit 
L 609a10(set 16 of 32),4 hit 
S 64b6bc(set 21 of 32),4 hit 
S 64b7b0(set 29 of 32),4 hit 
S 64b8a4(set 5 of 32),4 hit 
S 64b998(set 12 of 32),4 hit 
S 64ba8c(set 20 of 32),4 hit 
S 64bb80(set 28 of 32),4 miss eviction 
S 64bc74(set 3 of 32),4 hit 
S 64bd68(set 11 of 32),4 hit 
L 609b20(set 25 of 32),4 miss eviction 
L 609b24(set 25 of 32),4 hit 
L 609b28(set 25 of 32),4 hit 
L 609c2c(set 1 of 32),4 miss eviction 
L 609c30(set 1 of 32),4 hit 
L 609c34(set 1 of 32),4 hit 
L 609d38(set 9 of 32),4 miss eviction 
L 609d3c(set 9 of 32),4 hit 
L 609d40(set 10 of 32),4 miss eviction 
L 609e44(set 18 of 32),4 miss eviction 
L 609e48(set 18 of 32),4 hit 
L 609e4c(set 18 of 32),4 hit 
S 64be60(set 19 of 32),4 miss eviction 
S 64bf54(set 26 of 32),4 miss eviction 
S 64c048(set 2 of 32),4 miss eviction 
S 64be64(set 19 of 32),4 hit 
S 64bf58(set 26 of 32),4 hit 
S 64c04c(set 2 of 32),4 hit 
S 64be68(set 19 of 32),4 hit 
S 64bf5c(set 26 of 32),4 hit 
S 64c050(set 2 of 32),4 hit 
S 64be6c(set 19 of 32),4 hit 
S 64bf60(set 27 of 32),4 miss eviction 
S 64c054(set 2 of 32),4 hit 
L 609f50(set 26 of 32),4 miss eviction 
L 609f54(set 26 of 32),4 hit 
L 609f58(set 26 of 32),4 hit 
L 60a05c(set 2 of 32),4 miss eviction 
L 60a060(set 3 of 32),4 miss eviction 
L 60a064(set 3 of 32),4 hit 
L 60a168(set 11 of 32),4 miss eviction 
L 60a16c(set 11 of 32),4 hit 
L 60a170(set 11 of 32),4 hit 
L 60a274(set 19 of 32),4 miss eviction 
L 60a278(set 19 of 32),4 hit 
L 60a27c(set 19 of 32),4 hit 
S 64be70(set 19 of 32),4 miss eviction 
S 64bf64(set 27 of 32),4 hit 
S 64c058(set 2 of 32),4 miss eviction 
S 64be74(set 19 of 32),4 hit 
S 64bf68(set 27 of 32),4 hit 
S 64c05c(set 2 of 32),4 hit 
S 64be78(set 19 of 32),4 hit 
S 64bf6c(set 27 of 32),4 hit 
S 64c060(set 3 of 32),4 miss eviction 
S 64be7c(set 19 of 32),4 hit 
S 64bf70(set 27 of 32),4 hit 
S 64c064(set 3 of 32),4 hit 
L 609a20(set 17 of 32),4 miss eviction 
L 609a24(set 17 of 32),4 hit 
L 609a28(set 17 of 32),4 hit 
L 609a2c(set 17 of 32),4 hit 
L 609a30(set 17 of 32),4 hit 
L 609a34(set 17 of 32),4 hit 
L 609a38(set 17 of 32),4 hit 
L 609a3c(set 17 of 32),4 hit 
S 648160(set 11 of 32),4 miss eviction 
S 648254(set 18 of 32),4 miss eviction 
S 648348(set 26 of 32),4 miss eviction 
S 64843c(set 1 of 32),4 miss eviction 
S 648530(set 9 of 32),4 miss eviction 
S 648624(set 17 of 32),4 miss eviction 
S 648718(set 24 of 32),4 miss eviction 
S 64880c(set 0 of 32),4 miss eviction 
L 609b2c(set 25 of 32),4 hit 
L 609b30(set 25 of 32),4 hit 
L 609b34(set 25 of 32),4 hit 
L 609b38(set 25 of 32),4 hit 
L 609b3c(set 25 of 32),4 hit 
L 609b40(set 26 of 32),4 miss eviction 
L 609b44(set 26 of 32),4 hit 
L 609b48(set 26 of 32),4 hit 
S 648164(set 11 of 32),4 hit 
S 648258(set 18 of 32),4 hit 
S 64834c(set 26 of 32),4 miss eviction 
S 648440(set 2 of 32),4 miss eviction 
S 648534(set 9 of 32),4 hit 
S 648628(set 17 of 32),4 hit 
S 64871c(set 24 of 32),4 hit 
S 648810(set 0 of 32),4 hit 
L 609c38(set 1 of 32),4 miss eviction 
L 609c3c(set 1 of 32),4 hit 
L 609c40(set 2 of 32),4 miss eviction 
L 609c44(set 2 of 32),4 hit 
L 609c48(set 2 of 32),4 hit 
L 609c4c(set 2 of 32),4 hit 
L 609c50(set 2 of 32),4 hit 
L 609c54(set 2 of 32),4 hit 
S 648168(set 11 of 32),4 hit 
S 64825c(set 18 of 32),4 hit 
S 648350(set 26 of 32),4 hit 
S 648444(set 2 of 32),4 miss eviction 
S 648538(set 9 of 32),4 hit 
S 64862c(set 17 of 32),4 hit 
S 648720(set 25 of 32),4 miss eviction 
S 648814(set 0 of 32),4 hit 
L 609d44(set 10 of 32),4 hit 
L 609d48(set 10 of 32),4 hit 
L 609d4c(set 10 of 32),4 hit 
L 609d50(set 10 of 32),4 hit 
L 609d54(set 10 of 32),4 hit 
L 609d58(set 10 of 32),4 hit 
L 609d5c(set 10 of 32),4 hit 
L 609d60(set 11 of 32),4 miss eviction 
S 64816c(set 11 of 32),4 miss eviction 
S 648260(set 19 of 32),4 miss eviction 
S 648354(set 26 of 32),4 hit 
S 648448(set 2 of 32),4 hit 
S 64853c(set 9 of 32),4 hit 
S 648630(set 17 of 32),4 hit 
S 648724(set 25 of 32),4 hit 
S 648818(set 0 of 32),4 hit 
L 609e50(set 18 of 32),4 miss eviction 
L 609e54(set 18 of 32),4 hit 
L 609e58(set 18 of 32),4 hit 
L 609e5c(set 18 of 32),4 hit 
L 609e60(set 19 of 32),4 miss eviction 
L 609e64(set 19 of 32),4 hit 
L 609e68(set 19 of 32),4 hit 
L 609e6c(set 19 of 32),4 hit 
S 648170(set 11 of 32),4 hit 
S 648264(set 19 of 32),4 miss eviction 
S 648358(set 26 of 32),4 hit 
S 64844c(set 2 of 32),4 hit 
S 648540(set 10 of 32),4 miss eviction 
S 648634(set 17 of 32),4 hit 
S 648728(set 25 of 32),4 hit 
S 64881c(set 0 of 32),4 hit 
L 609f5c(set 26 of 32),4 miss eviction 
L 609f60(set 27 of 32),4 miss eviction 
L 609f64(set 27 of 32),4 hit 
L 609f68(set 27 of 32),4 hit 
L 609f6c(set 27 of 32),4 hit 
L 609f70(set 27 of 32),4 hit 
L 609f74(set 27 of 32),4 hit 
L 609f78(set 27 of 32),4 hit 
S 648174(set 11 of 32),4 hit 
S 648268(set 19 of 32),4 hit 
S 64835c(set 26 of 32),4 miss eviction 
S 648450(set 2 of 32),4 hit 
S 648544(set 10 of 32),4 hit 
S 648638(set 17 of 32),4 hit 
S 64872c(set 25 of 32),4 hit 
S 648820(set 1 of 32),4 miss eviction 
L 60a068(set 3 of 32),4 miss eviction 
L 60a06c(set 3 of 32),4 hit 
L 60a070(set 3 of 32),4 hit 
L 60a074(set 3 of 32),4 hit 
L 60a078(set 3 of 32),4 hit 
